ID	GO_ID
FxaC_22g47730	GO:0003676
FxaC_22g47730	GO:0003723
FxaC_22g55071	GO:0005515
FxaC_22g55071	GO:0006749
FxaC_22g66520	GO:0016747
FxaC_22g66530	GO:0047834
FxaC_22g67770	GO:0047834
FxaC_22g69240	GO:0005544
FxaC_22g69240	GO:0060548
FxaC_23g00120	GO:0004553
FxaC_23g00120	GO:0005618
FxaC_23g00120	GO:0005975
FxaC_23g00120	GO:0006073
FxaC_23g00120	GO:0010411
FxaC_23g00120	GO:0016762
FxaC_23g00120	GO:0042546
FxaC_23g00120	GO:0048046
FxaC_23g26020	GO:0003676
FxaC_23g27310	GO:0005515
FxaC_23g27310	GO:0006749
FxaC_23g27430	GO:0005515
FxaC_23g27430	GO:0006749
FxaC_23g44770	GO:0055114
FxaC_23g56030	GO:0006629
FxaC_23g56030	GO:0016717
FxaC_23g56030	GO:0055114
FxaC_23g61570	GO:0003700
FxaC_23g61570	GO:0006355
FxaC_23g61570	GO:0043565
FxaC_24g01680	GO:0004144
FxaC_24g01680	GO:0045017
FxaC_24g07671	GO:0047834
FxaC_24g11470	GO:0046983
FxaC_24g15130	GO:0006826
FxaC_24g15130	GO:0006879
FxaC_24g15130	GO:0008199
FxaC_24g20060	GO:0004601
FxaC_24g20060	GO:0006979
FxaC_24g20060	GO:0020037
FxaC_24g20060	GO:0055114
FxaC_24g23390	GO:0016020
FxaC_24g24400	GO:0005515
FxaC_24g29940	GO:0015297
FxaC_24g29940	GO:0016020
FxaC_24g29940	GO:0042910
FxaC_24g29940	GO:0055085
FxaC_24g33610	GO:0003700
FxaC_24g33610	GO:0006355
FxaC_24g33610	GO:0043565
FxaC_24g40890	GO:0005524
FxaC_24g40890	GO:0016020
FxaC_24g40890	GO:0042626
FxaC_24g44210	GO:0004857
FxaC_24g44210	GO:0030599
FxaC_24g44210	GO:0042545
FxaC_24g47160	GO:0003700
FxaC_24g47160	GO:0006355
FxaC_24g47160	GO:0043565
FxaC_24g48730	GO:0008194
FxaC_24g52610	GO:0010333
FxaC_24g52610	GO:0016829
FxaC_24g52610	GO:0000287
FxaC_25g01350	GO:0015297
FxaC_25g01350	GO:0016020
FxaC_25g01350	GO:0042910
FxaC_25g01350	GO:0055085
FxaC_25g03590	GO:0004190
FxaC_25g03590	GO:0006508
FxaC_25g05780	GO:0071949
FxaC_25g21860	GO:0003860
FxaC_25g33471	GO:0005515
FxaC_25g41360	GO:0004190
FxaC_25g41360	GO:0006508
FxaC_25g44140	GO:0016491
FxaC_25g44140	GO:0055114
FxaC_25g51760	GO:0016021
FxaC_25g51760	GO:0055085
FxaC_25g52850	GO:0005524
FxaC_25g52850	GO:0016021
FxaC_25g52850	GO:0042626
FxaC_25g52850	GO:0055085
FxaC_25g58650	GO:0003677
FxaC_25g58650	GO:0003700
FxaC_25g58650	GO:0006355
FxaC_25g60611	GO:0005975
FxaC_25g61590	GO:0005515
FxaC_26g01500	GO:0003677
FxaC_26g01500	GO:0003700
FxaC_26g01500	GO:0006355
FxaC_26g01540	GO:0003677
FxaC_26g01540	GO:0003700
FxaC_26g01540	GO:0006355
FxaC_26g03711	GO:0003677
FxaC_26g03711	GO:0006355
FxaC_26g04151	GO:0055085
FxaC_26g07650	GO:0003677
FxaC_26g07650	GO:0003700
FxaC_26g07650	GO:0006355
FxaC_26g13160	GO:0016491
FxaC_26g13160	GO:0055114
FxaC_26g18860	GO:0016747
FxaC_26g20230	GO:0005524
FxaC_26g20230	GO:0016887
FxaC_26g28800	GO:0016020
FxaC_26g28800	GO:0022857
FxaC_26g28800	GO:0055085
FxaC_26g32450	GO:0055114
FxaC_26g35730	GO:0022857
FxaC_26g35730	GO:0055085
FxaC_26g36880	GO:0071949
FxaC_26g38080	GO:0016491
FxaC_26g40980	GO:0003824
FxaC_27g01960	GO:0003677
FxaC_27g01960	GO:0003700
FxaC_27g01960	GO:0005634
FxaC_27g01960	GO:0006355
FxaC_27g01960	GO:0046983
FxaC_27g02480	GO:0003824
FxaC_27g02480	GO:0009690
FxaC_27g02480	GO:0016491
FxaC_27g02480	GO:0019139
FxaC_27g02480	GO:0050660
FxaC_27g02480	GO:0055114
FxaC_27g02480	GO:0071949
FxaC_27g05730	GO:0022857
FxaC_27g05730	GO:0055085
FxaC_27g06010	GO:0003677
FxaC_27g06010	GO:0003700
FxaC_27g06010	GO:0006355
FxaC_27g25360	GO:0005515
FxaC_27g25360	GO:0051087
FxaC_27g27800	GO:0005515
FxaC_27g27800	GO:0051087
FxaC_27g28581	GO:0005515
FxaC_27g31990	GO:0000145
FxaC_27g31990	GO:0006887
FxaC_27g37360	GO:0000145
FxaC_27g37360	GO:0006887
FxaC_27g41920	GO:0055114
FxaC_27g43310	GO:0005515
FxaC_27g43310	GO:0007165
FxaC_27g43310	GO:0043531
FxaC_27g44990	GO:0003677
FxaC_27g44990	GO:0003700
FxaC_27g44990	GO:0006355
FxaC_27g48970	GO:0016787
FxaC_27g48970	GO:0003677
FxaC_27g48970	GO:0006355
FxaC_27g49180	GO:0098869
FxaC_27g52530	GO:0098869
FxaC_28g01170	GO:0003677
FxaC_28g01170	GO:0006355
FxaC_28g04740	GO:0046872
FxaC_28g05540	GO:0003677
FxaC_28g05540	GO:0003700
FxaC_28g05540	GO:0006355
FxaC_28g07270	GO:0003677
FxaC_28g07270	GO:0003700
FxaC_28g07270	GO:0006355
FxaC_28g07891	GO:0055114
FxaC_28g08510	GO:0016020
FxaC_28g08510	GO:0022857
FxaC_28g08510	GO:0055085
FxaC_28g11350	GO:0004672
FxaC_28g11350	GO:0005524
FxaC_28g11350	GO:0006468
FxaC_28g12770	GO:0004672
FxaC_28g12770	GO:0005524
